ID,Nombre,Categoria
"00012434","COMERCIALIZADORA CBB","Otros Servicios"
"00028552","COMERCIALIZADORA CEMENTO PAIS SAS","Otros Servicios"
"00001984","COMERCIALIZADORA CHENG","Otros Servicios"
"00024993","COMERCIALIZADORA COBO SAS","Otros Servicios"
"00024503","Comercializadora Colombiana Super","Otros Servicios"
"00027704","COMERCIALIZADORA DE LUBRICANTES DEL","Otros Servicios"
"00023266","COMERCIALIZADORA DE VIVERES EL RANC","Otros Servicios"
"00026332","COMERCIALIZADORA DIA SAS","Otros Servicios"
"00008011","COMERCIALIZADORA DITEX","Otros Servicios"
"00022687","COMERCIALIZADORA DITEX SAS","Otros Servicios"
"00023868","COMERCIALIZADORA DSM","Otros Servicios"
"00021036","Comercializadora Fenyx SAS","Otros Servicios"
"00029743","COMERCIALIZADORA FONATLAS SAS","Otros Servicios"
"00029873","COMERCIALIZADORA GAPAL SAS","Otros Servicios"
"00022806","COMERCIALIZADORA GLOBAL LIQUORS SAS","Otros Servicios"
"00017749","COMERCIALIZADORA HABITAD SAS CRA 5 ESTE NO 18 50","Otros Servicios"
"00018624","COMERCIALIZADORA HVG SAS","Otros Servicios"
"00026346","COMERCIALIZADORA IMPACTO LTDA","Otros Servicios"
"00018600","COMERCIALIZADORA INAL LUJOS CRA 72 J NO 36 79 SUR","Otros Servicios"
"00024649","COMERCIALIZADORA IVORY 360 SAS","Otros Servicios"
"00011899","COMERCIALIZADORA LA FERRE","Otros Servicios"
"00004339","COMERCIALIZADORA LA MONTANA SAS","Otros Servicios"
"00017732","COMERCIALIZADORA LA UNION MM AV 17 E 2N 54","Otros Servicios"
"00025496","Comercializadora Luhomar","Otros Servicios"
"00017747","COMERCIALIZADORA LUIMER SAS KR 17 NO 36 12","Otros Servicios"
"00011494","COMERCIALIZADORA MARDEN LTDA","Otros Servicios"
"00018565","COMERCIALIZADORA MAYBELL SAS","Otros Servicios"
"00014274","COMERCIALIZADORA MONTGREEN","Otros Servicios"
"00005256","COMERCIALIZADORA NAL S A S","Otros Servicios"
"00021542","COMERCIALIZADORA NAVE LIMITADA","Otros Servicios"
"00010115","COMERCIALIZADORA OLPAR SAS","Otros Servicios"
"00030293","COMERCIALIZADORA OMS SOLUCIONE","Otros Servicios"
"00000383","VIRGIN MOBILE RECARGAS","Telefonía Celular"
"00011667","CABLECOL","Otros Servicios"
"00021669","CABLENETWORK CRA 26 66A29 CUBA PEREIRA","Otros Servicios"
"00024091","CABLES Y LUCES SAS","Otros Servicios"
"00021546","EPIC FABRICA DE CABLES ESPECIA","Otros Servicios"
"00012665","PROCABLES SAS","Otros Servicios"
"00009837","SUPERCABLE TELECOMUNICACIONES","Otros Servicios"
"00007526","CABLE ESPRESS SAS","Telecomunicación"
"00004224","TV CABLE SAN GIL S A S CRA 73 NO 52 66","Televisión Por Suscripción"
"O0401","AV VILLAS - CRÉDITO HIPOTECARIO","Obligaciones Aval"
"O0402","AV VILLAS - CRÉDITO PERSONAL - COMERCIAL","Obligaciones Aval"
"O0403","AV VILLAS - DINERO EXTRA","Obligaciones Aval"
"O0404","AV VILLAS - TARJETA DE CRÉDITO MASTERCARD","Obligaciones Aval"
"O0405","AV VILLAS - TARJETA DE CRÉDITO VISA","Obligaciones Aval"
"O0406","AV VILLAS - OTROS CRÉDITOS","Obligaciones Aval"
"O0411","AV VILLAS-CREDIFAMILIA","Obligaciones Aval"
"00022505","Leasing Operativo AV Villas","Obligaciones Aval"
"00001530","AV Villas Recaudo Cdt","Otras Obligaciones financieras"
"00010350","Fafpg AV Villas","Otras Obligaciones financieras"
"00023915","Casagro AV Villas","Otros Servicios"
"00012039","Cash AV Villas fac","Otros Servicios"
"00023916","Inveragro AV Villas","Otros Servicios"
"00019920","EDIFICIO GRAN MANZANA CR 13A 32 67 AV VILLAS","Conjuntos residenciales"
"00003771","WOM","Telefonía Celular"
"00024682","Manaure Emp Acueducto Agua Potable","Otros Servicios"
"00023636","Agua Bendita","Otros Servicios"
"00015281","Empresa Polyuprotec sa","Otros Servicios"
"00010999","Empresa Corta Distancia","Otros Servicios"
"00018570","Empresa Power Services ltda","Otros Servicios"
"00005141","Ozono Empresa de Servicios Publicos","Otros Servicios"
"00005584","Empresa Servicios Publicos Aguazul","Otros Servicios"
"00013293","Servicio Cementerio","Otros Servicios"
"00029569","Servicio Exequial","Otros Servicios"
"00007788","Servicio de Recaudo","Otros Servicios"
"00000326","Servicio Geologico Colombiano","Otros Servicios"
"00024483","Mpio Abriaqui Servicio","Impuestos"
"00003162","Acueducto Servicio Publi Tocancipa","Otros Servicios"
"00024103","Mpio Caruru Servicio Publico","Impuestos"
"00000186","Industria Electrica del Cauca","Servicios Públicos"
"00013116","Electricas","Servicios Públicos"
"00001418","Distribuciones Electricas Ac","Servicios Públicos"
"00011755","Electricas Bogota ltda","Servicios Públicos"
"00006104","Industrias Electricas Diaz","Servicios Públicos"
"00023508","Accival Electricas Bogota ltda","Servicios Públicos"
"00000090","Vanti sa esp Gas Natural","Otros Servicios"
"00000141","Vanti Gasoriente sa esp","Servicios Públicos"
"00010997","Gas Plus","Servicios Públicos"
"00004960","Gas Chilco","Servicios Públicos"
"00009172","Enel Gas","Servicios Públicos"
"00000254","Efigas Gas Natural","Servicios Públicos"
"00011316","Mi Internet Tv Satelital Hd sas","Otros Servicios"
"00007970","Ci Manufact Model Internat sas","Otros Servicios"
"00005721","Trans Logistica","Impuestos"
"00004785","Trans Ipiales","Otros Servicios"
"00025256","Edificio Terminal Transp Pasto","Conjuntos residenciales"
"00021567","Edificio Terranova Tr 38 Cr53 115","Conjuntos residenciales"
"00029299","Cr Ventura ph Trv 31 N 8 67 Zipa","Otros Servicios"
"00008177","La Oportunidad 3 Cr Hogares Soacha Trv 12 4a93","Otros Servicios"
"00013314","Parque Castilla Tranversal 78d 1094","Otros Servicios"
"00009632","Imp Veh Huila","Otros Servicios"
"00015085","Imp Vehicular Casanare","Impuestos"
"00010586","Imp Exitos","Otros Servicios"
"00012597","Autofrio Imp","Otros Servicios"
"00021462","Municipiodevillamaria Imp Pre","Impuestos"
"00029322","Imp Vehicular Putumayo","Impuestos"
"00030566","Imp Vehiculo Candelaria","Otros Servicios"
"00005444","Ica Montelibano","Impuestos"
"00026647","Ica Calarca","Impuestos"
"00005725","Manati Ica","Impuestos"
"00019450","Tulua Ica","Impuestos"
"00026445","Ebejico Ica","Impuestos"
"00026924","Ica Curumani","Impuestos"
"00028593","Ica Piojo","Impuestos"
"00026444","Ebejico Predial","Impuestos"
"00007190","Fuentedeoro Predial","Impuestos"
"00003802","Predial Tuquerres","Impuestos"
"00010294","Predial Galapa","Impuestos"
"00025900","Predial Firavitoba","Impuestos"
"00004130","Predial Monteria","Impuestos"
"00005524","Manati Predial","Impuestos"
"00007631","Recaudo Contribucion de Valorizacio","Otros Servicios"
"00001373","Idu Valorizacion Acuerdo 724","Impuestos"
"00002580","Municipio Monteria Valorizacion","Impuestos"
"00024793","Valorizacion Mun Ipiales","Impuestos"
"00003705","Alcaldia Santuario Rda Pse","Impuestos"
"00013195","Alcaldia Yopal Estampilla Procultur","Impuestos"
"00003461","Alcaldia de Venadillo Predial","Impuestos"
"00010287","Alcaldia de Yopal Predial","Impuestos"
"00026554","Alcaldia Mpal de Chaparral","Impuestos"
"00023394","Predial Alcaldia de Calarca","Impuestos"
"00013056","Alcaldia Yopal Estampilla Proadulto","Impuestos"
"00005125","Municipio Angelopolis","Impuestos"
"00000202","Municipio de Sabanalarga","Impuestos"
"00026003","Municipio Chachagui Predial","Impuestos"
"00007496","Municipio de Sevilla","Impuestos"
"00024230","Municipio de Gachantiva","Impuestos"
"00029196","Municipio de Cocorna","Impuestos"
"00021274","Municipio Giron Prodeporte","Impuestos"
"00026089","Gobernacion del Choco","Impuestos"
"00025300","Gobernacion del Choco Vehiculo","Impuestos"
"00029313","Imp Registro Gobernacion Putumayo","Impuestos"
"00026390","Gobernacion del Choco Rec Patente","Impuestos"
"00025301","Gobernacion del Choco Cervezas","Impuestos"
"00004067","Ciudad Parque Construcciones","Otros Servicios"
"00001959","M Ciudad Bolivar","Otros Servicios"
"00031051","Cc Ciudad Montes","Otros Servicios"
"00006292","Instituto Ciudad Lorica","Impuestos"
"00026203","Zua Ciudad Coral","Otros Servicios"
"00024146","Colegio Ciudad Cordoba","Instituciones Educativas"
"00027513","Ciudad Limpia Neiva","Otros Servicios"
"00002718","Fenalco Bogota","Otros Servicios"
"00005012","Mazco Bogota","Otros Servicios"
"00014006","Samurai Bogota","Otros Servicios"
"00026768","Tauro Bogota","Otros Servicios"
"00007206","Aseo Bogota","Otros Servicios"
"00007146","Deportivo Cali","Otros Servicios"
"00027253","Acuaser Cali","Otros Servicios"
"00026769","Tauro Cali","Otros Servicios"
"00009942","Cali Pacifico","Otros Servicios"
"00013806","Fundatedi Cali","Otros Servicios"
"00011406","Iccc Cali","Otros Servicios"
"00030438","Fiable Barranquilla","Otros Servicios"
"00014011","Aqualina Cartagena","Otros Servicios"
"00029439","Postobon Pereira","Otros Servicios"
"00016735","Nutrium Ams Pereira","Otros Servicios"
"00011934","Cruzada Pereira","Otros Servicios"
"00023485","Emprender Pereira","Otros Servicios"
"00010766","Megaceramicas Pereira","Otros Servicios"
"00002479","Nutrium Canal Pereira","Otros Servicios"
"00014302","La Plazuela ph Pereira","Otros Servicios"
"00002330","Universidad de Manizales","Instituciones Educativas"
"00005430","Corporacion Centro Manizales","Otros Servicios"
"00012270","Mpio Manizales Rodamiento","Impuestos"
"00012271","Mpio Manizales Predial","Impuestos"
"00010454","Cor Uniamericana Manizales","Otros Servicios"
"00003390","Liceo Arquidiocesano Lans Manizales","Instituciones Educativas"
"00029315","Universidad Mariana","Instituciones Educativas"
"00011601","Universidad Sergio Arboleda","Instituciones Educativas"
"00007482","Universidad del Pacifico","Instituciones Educativas"
"00017977","Universidad Cesmag","Instituciones Educativas"
"00013384","Universidad Ean","Instituciones Educativas"
"00005596","Iuv Universidad","Instituciones Educativas"
"00006593","Universidad Ecci","Instituciones Educativas"
"00000480","Colegio Bolivar","Instituciones Educativas"
"00000359","Colegio Lacordaire","Instituciones Educativas"
"00008353","Colegio Jjcastro","Instituciones Educativas"
"00004312","Colegio Goyabier1","Instituciones Educativas"
"00009113","Colegio Lancaster","Instituciones Educativas"
"00011480","Colegio Comfanorte","Instituciones Educativas"
"00006200","Educacion Futuro","Instituciones Educativas"
"00010641","Comfandi Educacion","Instituciones Educativas"
"00020760","Educacion Cruz Roja","Instituciones Educativas"
"00012437","Corp Ceart Educacion Superior","Instituciones Educativas"
"00001196","Educacion Integral Fines","Instituciones Educativas"
"00003711","Unipiloto Educacion Virtual","Instituciones Educativas"
"00030117","Financia Seguro sas","Otros Servicios"
"00015230","Aseo Seguro y Confiable","Otros Servicios"
"00020328","Prymax Seguro ltda Cr 13 no 22n 32","Otros Servicios"
"00010500","Mutual Salud","Otros Servicios"
"00030406","Salud San Lorenzo","Otros Servicios"
"00010499","Epz","Otros Servicios"
"00005288","Esp Guaduas","Otros Servicios"
"00006841","Aguasdelnorte esp","Otros Servicios"
"00004984","Fondo Distrital","Otros Servicios"
"00018104","Servientrega Credito","Otras Obligaciones financieras"
"00013936","Comfacundi Prestamos","Otras Obligaciones financieras"
"00022943","Factoring","Otras Obligaciones financieras"
"00002064","Logros Factoring","Otras Obligaciones financieras"
"00008647","Inversiones y Transacciones Factoring sas Cll 36d","Otras Obligaciones financieras"
"00030111","Mpio Lloro Arriendo Casetas","Impuestos"
"00025090","Countrymall Plaza Com Arriendo","Otros Servicios"
"00026298","Countrymall Guabinas Yumbo Arriendo","Otros Servicios"
"00007715","Arriendos la 99","Otros Servicios"
"00014937","Conjunt Residencial Palo Verde","Conjuntos residenciales"
"00018634","Conjunt Residencial Pinar del Campo","Conjuntos residenciales"
"00012521","Conjunt Residenc Altamira Vill Vereda Holanda","Conjuntos residenciales"
"00014799","Conjunt Residencial Terra Dl Fikal","Conjuntos residenciales"
"00016028","Conjunt Puerta Madera Cra 45 26 162","Conjuntos residenciales"
"00017929","Conjunt Pasaje Comercial Metrocentro Cll 37 13 45","Conjuntos residenciales"
"00025660","Conjunt Res San Simon de la Pradera","Conjuntos residenciales"
"00023751","Edificio Boracay","Conjuntos residenciales"
"00026083","Edificio Bucaral","Conjuntos residenciales"
"00012555","Edificio Kaoba","Conjuntos residenciales"
"00026272","Edificio Moriat","Conjuntos residenciales"
"00026648","Edificio Barcelo","Conjuntos residenciales"
"00019191","Edificio Barcelona","Conjuntos residenciales"
"00026888","Edificio Citadinno","Conjuntos residenciales"
"00007466","Royal Propiedad Raiz","Conjuntos residenciales"
"00026166","Mosaico Propiedad Horizontal","Conjuntos residenciales"
"00025513","Edificio Eucaliptos Propiedad","Conjuntos residenciales"
"00027520","Crista Propiedad Raiz","Conjuntos residenciales"
"00024279","Edificio Eukaliptos Propiedad","Conjuntos residenciales"
"00024845","Prisma Propiedad Horizontal","Conjuntos residenciales"
"00006034","Edificio Providencia Propiedad","Conjuntos residenciales"
"00000270","Club Miramar","Otros Servicios"
"00001555","Club Colombia","Otros Servicios"
"00022599","Fiori Apartamentos Club","Otros Servicios"
"00010590","Serrezuela Country Club","Otros Servicios"
"00030714","Hospedaje Club House","Otros Servicios"
"00023108","Granada Club House","Otros Servicios"
"00004499","Club de Ejecutivos","Otros Servicios"
"00001874","Lacteos el Recreo","Otros Servicios"
"00001265","Cr Quintas del Recreo Et 5","Otros Servicios"
"00025936","Urbanizacion Hacienda el Recreo ph","Conjuntos residenciales"
"00029232","Recreo Reservado 1 Cuota Extra","Otros Servicios"
"00000546","Senderos del Recreo 1 Extraordinaria","Otros Servicios"
"00004404","Conj Res Alameda del Recreo ph","Otros Servicios"
"00026460","Conj Res Recreo de San Ignacio","Otros Servicios"
"00018886","Edificio Multifamiliar Parque","Conjuntos residenciales"
"00023878","Edificio Parque 79","Conjuntos residenciales"
"00022510","Edificio Parque Golf","Conjuntos residenciales"
"00025046","Torre Parque Central","Conjuntos residenciales"
"00025318","Parque Residencial Netania","Otros Servicios"
"00029551","Jardin Ludinidos","Otros Servicios"
"00029485","Boulevar Ciudad Jardin","Otros Servicios"
"00027257","Urbanizacion Casa Jardin","Conjuntos residenciales"
"00013014","Jardin Alicia Carolina","Otros Servicios"
"00015479","Montessori Jardin Infantil","Otros Servicios"
"00013266","Transporte","Servicios De Transporte"
"00014926","Eucaristico Transporte","Servicios De Transporte"
"00006790","Transporte Muisca","Servicios De Transporte"
"00013462","Transporte Eagle","Servicios De Transporte"
"00010943","Transporte Narvaez","Servicios De Transporte"
"00025409","Mun Tesalia Transporte","Servicios De Transporte"
"00016081","Superintendencia de Transporte","Servicios De Transporte"
"00013523","Radio Taxi Cone","Servicios De Transporte"
"00002239","Taxi Cupos","Servicios De Transporte"
"00002562","Fast Taxi Credit","Servicios De Transporte"
"00024229","Recaudo Taxis Renta","Servicios De Transporte"
"00003300","Pistas Taxis Libres","Servicios De Transporte"
"00024208","Recaudo Taxis Titulos","Servicios De Transporte"
"00004743","Edif Castellana 99 Bussines Center Cll 99 no 49 78","Otros Servicios"
"00021291","Edificio Chico Business Park Calle 93b no 18 32","Conjuntos residenciales"
"00008369","J y G Business Courier sa Cll 23 Norte no 4 N 18","Otros Servicios"
"00013750","Perdomo Business Group Calle 74 no 57a 16","Otros Servicios"
"00021688","Business Technologies Company sas","Otros Servicios"
"00025641","Busco Casa Colombia sas","Otros Servicios"
"00014786","Millennium Business Tower","Otros Servicios"
"00016208","Edificio Mph Metro ph","Conjuntos residenciales"
"00013240","Centro Ccial Metro Bello Cra 50 no 5015 Piso 3","Servicios De Transporte"
"00005460","Plazuelas del Metro ph Cra 100 B no 47 a 33","Servicios De Transporte"
"00022883","Col Metrop de Soledad 2000","Otros Servicios"
"00013458","Recaudo Area Metrop Ctro Occ Amco","Otros Servicios"
"00001071","Campo Santo Metropolitano Arquidiocesis de Cali","Otros Servicios"
"00009724","Metropolitana de Plastico","Otros Servicios"
"00013631","Viba Capital Ctra Central del Norte K17 300m Peaje","Otros Servicios"
"00010149","Parqueadero","Otros Servicios"
"00018691","Pq Central Salitre Extra","Otros Servicios"
"00029900","Conj Takay Reser Pq","Otros Servicios"
"00030575","Gruas y Pq Candelaria","Otros Servicios"
"00023574","Sun Ace Pq sas","Otros Servicios"
"00000471","Parqueadero Hotal Aristi","Otros Servicios"
"00023458","Edificio Parqueadero Av Jimenez","Conjuntos residenciales"
"00002070","Gpp Colombia","Otros Servicios"
"00015602","Vozchler Colombia","Otros Servicios"
"00011062","Algrano Colombia","Otros Servicios"
"00001306","Aje Colombia","Otros Servicios"
"00010077","Syscom Colombia","Otros Servicios"
"00001508","Lifeducation Colombia","Otros Servicios"
"00025485","Sintrambiente Nacional","Otros Servicios"
"00004995","Vidriera Nacional","Otros Servicios"
"00005360","Seguridad Nacional","Otros Servicios"
"00023973","Nacional de Distribuciones","Otros Servicios"
"00006125","Central Invesment","Otros Servicios"
"00006038","Central Ganadera","Otros Servicios"
"00012278","Central Pecuaria Ibague","Otros Servicios"
"00026036","Inter Rapidisimo 1","Otros Servicios"
"00023031","Inter Rapidisimo sa","Otros Servicios"
"00005345","In Fashion Lg","Otros Servicios"
"00015907","Cci Corporacion Colombia Inter","Otros Servicios"
"00016378","Datos y Finanzas In Cloud","Otros Servicios"
"00023603","In House Bienes Raices sas Recaudo","Otros Servicios"
"00016705","Sm Computer sas","Otros Servicios"
"00012584","Servicentro Super","Otros Servicios"
"00001515","Pinturas Super","Otros Servicios"
"00011074","Nutrimentos Super","Otros Servicios"
"00009203","Super Abono","Otros Servicios"
"00004586","Super Pagos","Otros Servicios"
"00023650","Colchones Super Suave","Otros Servicios"
"00024123","Mega Luces sas","Otros Servicios"
"00015539","Mega Medicass sas","Otros Servicios"
"00028921","Mega Guay Colombia","Otros Servicios"
"00010925","Distribuiciones Mega sas","Otros Servicios"
"00023468","Veotec Seguridad Omega","Otros Servicios"
"00014674","Seguridad Omega ltda","Otros Servicios"
"00008698","Omega sas","Otros Servicios"
"00013543","Multi Sol de Oriente","Otros Servicios"
"00026084","Edificio Multi Asoc Siete Esquinas","Conjuntos residenciales"
"00007963","Condominio Multi Nva Esperanza ph","Conjuntos residenciales"
"00001236","Multi Oficinas de Colombia","Otros Servicios"
"00012491","Multi Centauros Conjunto B","Conjuntos residenciales"
"00030835","Ed Multi 2051 Loft ph","Otros Servicios"
"00015361","Ed Multi F Altos de Centenario","Otros Servicios"
"00012599","Grupo Estrategico","Otros Servicios"
"00023917","Grupo Anfor","Otros Servicios"
"00023411","Grupo Aquaterra","Otros Servicios"
"00022911","Grupo Barlovento","Otros Servicios"
"00017358","Grupo Megacor","Otros Servicios"
"00010153","Grupo North","Otros Servicios"
"00012977","Grupo Koine","Otros Servicios"
"00007570","Corp Universitaria","Otros Servicios"
"00005645","Corp Escuela","Instituciones Educativas"
"00016874","Tanke Corp","Otros Servicios"
"00005658","Corp Interactuar","Otros Servicios"
"00025132","Qve Corp sas","Otros Servicios"
"00029310","Corp Especialistas Farallones","Otros Servicios"
"00010627","Corp Universitaria Cenda","Otros Servicios"
"00005149","Dicolseg ltda","Otros Servicios"
"00004867","Coonalemjusticia ltda","Otros Servicios"
"00000105","Coomutranort ltda","Otros Servicios"
"00000235","Rameco ltda","Otros Servicios"
"00000246","Securitac ltda","Otros Servicios"
"00006766","Pierco ltda","Otros Servicios"
"00026536","Crn ltda","Otros Servicios"
"00007252","Olaflex sas","Otros Servicios"
"00005730","Dimobe sas","Otros Servicios"
"00000661","Psicored sas","Otros Servicios"
"00004432","Jelumar sas","Otros Servicios"
"00004036","Cartadiesel sas","Otros Servicios"
"00025849","Alolegal sas","Otros Servicios"
"00026127","Improagroferti sas","Otros Servicios"
"00023077","Verdu Salon Social O Parqueadero","Otros Servicios"
"00027003","Cr Ribera Alta Uso Salon Social","Otros Servicios"
"00005316","Kimautos sa","Otros Servicios"
"00007285","Finanzauto sa","Otros Servicios"
"00006510","Demoda sa","Otros Servicios"
"00007693","Sky sa","Otros Servicios"
"00004949","Cipa sa","Otros Servicios"
"00019706","Edificio Cabrechi Club Spa Cr 11 no 30 61","Conjuntos residenciales"
"00020547","Home Spa Live sa Calle 97 a no 53 46","Otros Servicios"
"00025343","Drosan Limitada","Otros Servicios"
"00026493","Poligono Sniper Limitada","Otros Servicios"
"00008387","Decoraciones Astoria Limitada","Otros Servicios"
"00026588","Inversiones Santa Elisa Limitada","Otros Servicios"
"00016158","Mare Limitada","Otros Servicios"
"00025074","Aseamos y Servimos Aa","Otros Servicios"
"00021584","Mirador de Bucaros Cl 40 Aa 59","Otros Servicios"
"00020164","Nativo Aptos ph Itagui Cr 53 75 Aa","Otros Servicios"
"00022724","Instituto Colombo Venezolano Cra 84 33 Aa 1","Instituciones Educativas"
"00009858","Urbanizacion Cactus ph Calle 75 Aa Sur 53 246","Conjuntos residenciales"
"00010496","Unidad Resid Torreones de Cataluna Cl 37 23 Aa 37","Conjuntos residenciales"
"00024657","Conj R Polaris Cll 73 S 63 Aa 185","Otros Servicios"
"00027029","Alejandro Belalcazar Ab Servicios I","Otros Servicios"
"00024699","Edificio Dallas ph Dg59 Ab 42","Conjuntos residenciales"
"00000707","Edifiico Ab Proyectos Calle 98 no 9a 41","Otros Servicios"
"00020731","Ab Comercial Limitada Carrera 16 no 70a 74","Otros Servicios"
"00017891","Conjunto Gualanday Ab ph Cra 113 Bis 580","Conjuntos residenciales"
"00019572","Conjunto Residencial la Alhambra Ab Cl 12 no 39 40","Conjuntos residenciales"
"00010927","Urban Sendero de Bosque Verde ph Cl 47 a 6 Ab 30","Otros Servicios"
"00003577","Ventas y Marcas Ac","Otros Servicios"
"00014796","Ac Dc Electric sas","Otros Servicios"
"00016369","Altavista ph Avenida Calle 100 Nro 64 51","Otros Servicios"
"00023651","Ac Inversiones Medicas sas","Otros Servicios"
"00003566","Conjunto Avenida Parque Calle 24a no 59 59","Conjuntos residenciales"
"00003298","Edificio 106 Avenida Calle 106 no 19 a 18","Conjuntos residenciales"
"00023969","Solardiente ph Admon","Otros Servicios"
"00027289","Multifamiliares Barzal Admon","Conjuntos residenciales"
"00025561","Nueva Esperanza ii Admon","Otros Servicios"
"00006076","Conj San Felipe de Barajas Km 1 Via Al Aeropuerto","Otros Servicios"
"00007132","Aer Caribe sa","Otros Servicios"
"00023271","Comando Aereo de Combate no 6","Otros Servicios"
"00027065","Com Aereo de Combate 6 Fdo esp Part","Otros Servicios"
"00002765","Conj Resid Puerto Bahia 1 Et Av Aeropuerto Flandes","Otros Servicios"
"00026049","Juris Coactiva Unidad Aeronautica","Impuestos"
"00025846","Mantenimientos y Servicios Af","Otros Servicios"
"00005985","Conj Res Florencia Afidro ph Cr 90 Bis no 75 77 76","Otros Servicios"
"00018440","Conj Resid San Andres Afidro Mz 3 Cll 143a 128 51","Otros Servicios"
"00028306","Recaudo Afianzando","Otros Servicios"
"00013745","Afianzadora Tu Fianza sa","Otros Servicios"
"00023828","Affi","Otros Servicios"
"00003572","Afiancol","Otros Servicios"
"00013174","Agp Services sas","Otros Servicios"
"00007014","Agencia Vyg","Otros Servicios"
"00013165","Agp Representaciones sas","Otros Servicios"
"00013078","Agencia Wellco ltda","Otros Servicios"
"00020355","Agp Urapanes Ad Cr 111c80","Otros Servicios"
"00009679","Agencia Abc Repecev","Otros Servicios"
"00027341","Postobon Yumbo Ah","Otros Servicios"
"00001936","Cooptraiss Aho","Otros Servicios"
"00004001","Tecnomedica Aho","Impuestos"
"00020177","Cr Don Sebastian Aho Cl3 73 60","Otros Servicios"
"00010700","Parque Cial y Res Victoria Aho Cr14 Avcaracas 94 8","Otros Servicios"
"00018905","Ed Cabrero 272 Av Real del Cabrero 42 28 Cta Ahorr","Otros Servicios"
"00012239","Mono Ahumeria y Refresqueria","Otros Servicios"
"00025527","Air Castle sas","Otros Servicios"
"00018692","Edificio Multifamiliar Bel Air","Conjuntos residenciales"
"00029813","Agp de Vivienda Buenos Aires ii S","Otros Servicios"
"00027396","Airy ph sas","Otros Servicios"
"00008856","Edificio Buenos Aires ph Cra 32 no 50 10","Conjuntos residenciales"
"00021616","Universal de Aires","Otros Servicios"
"00012890","Panamericana Airlines","Otros Servicios"
"00009095","Aj Colombia","Otros Servicios"
"00009951","Ajover","Otros Servicios"
"00030512","Distribuciones Ajar sas","Otros Servicios"
"00005579","Ladrillera el Ajizal","Otros Servicios"
"00024739","Ajar","Otros Servicios"
"00028299","Ajar1","Otros Servicios"
"00020971","Comerbas sas Avenida Carrera 30 67 59","Otros Servicios"
"00021876","Edificio San Francisco Avenida Carrera 14 N 50 49","Conjuntos residenciales"
"00021923","Sorrento Pi Centro de Negocios Av Kr 30 no 75 65","Otros Servicios"
"00031385","Aceros Pensilvania Av Cr 30no 29 79","Otros Servicios"
"00017219","Edificio Solario ph Ak 20 85 44","Conjuntos residenciales"
"00020064","Edificio Scala Xiv Av Cr 50 58a  08","Conjuntos residenciales"
"00024317","Pollos Al Dia sas","Otros Servicios"
"00025364","Fundacion Escala Al Desarrollo","Fundaciones"
"00005647","Imp Al Deguello de Ganado","Impuestos"
"00017720","Manzana 9 Urb Natura Efid Al","Otros Servicios"
"00014294","Edificio Vial Al Cedro V ph","Conjuntos residenciales"
"00012441","Conjunto Campestre Ambichinte Km28 Via Al Queremal","Conjuntos residenciales"
"00010089","Ferreteria Am","Otros Servicios"
"00008187","Alfa Am ltda Neurobusiness","Otros Servicios"
"00029396","Taller Ludico I Am sas","Otros Servicios"
"00031140","Ed del Amo Ap","Otros Servicios"
"00005821","Ami","Otros Servicios"
"00019943","Edificio Leforet Santa Monica Av10 Norte 24 An 15","Conjuntos residenciales"
"00022532","Ezenza sa Av 5 no 23 An 35","Otros Servicios"
"00011730","Conjunto Resid Santa Ana del Prado Cl35a 2 An 95","Conjuntos residenciales"
"00015959","Asesorias Inmobiliarias Dh sas Av 6 An 18 69","Otros Servicios"
"00003957","Edif Multif Comercial Morinda de Luxe Cl 56 An Bis","Otros Servicios"
"00002678","Conj Resid Balcones de Valdepenas Cll70 Norte 2 An","Otros Servicios"
"00012303","Electro Ao sas","Otros Servicios"
"00018183","Fid 422093 Aoa","Otros Servicios"
"00015999","Institu Educati Colegio Aozora ltda Cll 9c Bis","Instituciones Educativas"
"00029947","Aorum Group sas","Otros Servicios"
"00027184","Bellaluna Apartamentos","Otros Servicios"
"00027180","Ankara Apartamentos","Otros Servicios"
"00014767","Greengold Apartamentos","Otros Servicios"
"00015630","Zonata Apartamentos","Otros Servicios"
"00013848","Qbika Apartamentos","Otros Servicios"
"00010331","Nordica Aptos","Impuestos"
"00014308","Edificio Tozcana Apartamentos","Conjuntos residenciales"
"00025055","Aqa Group","Otros Servicios"
"00010242","Cr Urbanizacion Aquamonte ph Cll 36 Aa Sur 26a 30","Conjuntos residenciales"
"00006499","Aqui Entre Ninos Calle 9 N 4e 22 Urb Sayago","Otros Servicios"
"00006183","Edificio Aquarium 7 Cll 7 no 4 a 9 Rodadero","Conjuntos residenciales"
"00017923","Conj Resid Alameda del Rio Cl 23a 22 43 Aquines","Otros Servicios"
"00012435","Ar Investigaciones Crediticias","Otros Servicios"
"00031132","Conj Ribadeo Ar Extraordinaria","Otros Servicios"
"00025870","Ar Reserva Tayrona Ext","Otros Servicios"
"00022613","Ar Legal Consulting sas","Otros Servicios"
"00028770","Cr Boreal Av las Palmas Armenia","Otros Servicios"
"00026556","Edificio Arc Pama","Conjuntos residenciales"
"00017846","As Elastomeros sas","Otros Servicios"
"00023307","La Casa del Color As sas","Otros Servicios"
"00021444","Orjuela Compania Limitada As Calle 71a 14a 27","Otros Servicios"
"00020397","Trial Asesores sas Cali Av 4n 8n 37 Of M3","Otros Servicios"
